system,workload,slow-firstpass_1,slow-firstpass_0,no-scenecut_0,no-scenecut_1,intra-refresh_0,intra-refresh_1,open-gop_0,open-gop_1,no-cabac_0,no-cabac_1,no-deblock_0,no-deblock_1,tff_0,tff_1,bff_0,bff_1,constrained-intra_0,constrained-intra_1,no-fast-pskip_0,no-fast-pskip_1,no-8x8dct_0,no-8x8dct_1,no-chroma-me_0,no-chroma-me_1,no-mixed-refs_0,no-mixed-refs_1,no-psy_0,no-psy_1,no-weightb_0,no-weightb_1,no-mbtree_0,no-mbtree_1,no-dct-decimate_0,no-dct-decimate_1,pic-struct_0,pic-struct_1,non-deterministic_0,non-deterministic_1,cpu-independent_0,cpu-independent_1,no-asm_0,no-asm_1,aud_0,aud_1,dts-compress_0,dts-compress_1,opencl_0,opencl_1,sliced-threads_0,sliced-threads_1
x264,Johnny_1280x720_60_short,0.15750775353197213,0.1604745220257519,0.2858259823639943,0.24746535731529715,0.20730266868397473,0.23153908820769017,0.4266974685336048,0.3686539585710997,0.39567573770097003,0.3083530071420833,0.4829407645804931,0.3956766703878393,0.2953269896834132,0.23111425381228254,0.34315942971528524,0.2587702971142665,0.12958436001366588,0.07341396993612773,0.1393809546141882,0.09269297243478064,0.25958015802636447,0.24262887738828065,0.2272992971281162,0.20818082272997923,0.20488745406283423,0.22040983456889565,0.3976874679492752,0.38555674709799587,0.35358090219463606,0.3411265647887989,0.3955583981872461,0.2556789573513989,0.17814701738376237,0.1573978563748452,0.262452299143324,0.21062633411019252,0.15746272104353462,0.14089206631982124,0.35987120976614767,0.3608037240929696,0.42545933563894517,0.6444836348261284,0.03029285643170334,0.037047576185128474,0.11281802416602058,0.1253265906081767,0.09571252901448493,0.09302989309415942,0.27818448578652344,0.27178408902225437
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short,0.15732267181878262,0.15324303279633664,0.2990735581808554,0.2652067147999131,0.20711016375018748,0.2215971985261364,0.4413421581784372,0.37148170015801857,0.37745514663366253,0.3101497505943645,0.4708056530136694,0.385641439236151,0.2747668172064472,0.23515448850944148,0.3360868629541524,0.2827882856733375,0.08763158528166594,0.11243245210626786,0.13767375215866906,0.1044176923581532,0.2783401253844147,0.2612277891885741,0.21358734171780677,0.2184774872394196,0.21141005123628473,0.2285926208867246,0.44559130418687576,0.33605270277822724,0.35110820511271884,0.4024024066794815,0.4004829021714246,0.2670565513242936,0.18708415564762787,0.17115776390797335,0.24939171711531685,0.21622631939063647,0.1414285040762717,0.13155891898155977,0.3564013213302906,0.37154229799802263,0.4672832354961507,0.6871344321723126,0.02715309492415007,0.030014140920112144,0.11579225555356182,0.12487816387474522,0.08510993732262678,0.08801963078329451,0.2625923195360675,0.2617022997906811
x264,blue_sky_1080p25_short,0.14376754488486093,0.15022590364765367,0.2808689144952208,0.2347188494997604,0.18448459909923579,0.20069245643691672,0.4154420289624781,0.3522914481859572,0.36310651527640586,0.28397533983061896,0.46567989520925807,0.38949300610302284,0.27215658414706384,0.2117633939530462,0.3038448594158815,0.2787953160613944,0.09320722908456934,0.09526011992339126,0.12623809364121788,0.09719951323294747,0.25983771957327456,0.25144078464250125,0.21132586959550714,0.19494189945958995,0.20795777404716032,0.20004827378175977,0.4144991565684908,0.3768810368188964,0.3522289687976489,0.386286785158946,0.43287775715933197,0.2559485750174044,0.16979960197060356,0.14824202683828813,0.2577000006983608,0.1974377450342043,0.13514820078031115,0.12661980336244377,0.34785419770216597,0.35272402800466496,0.46406465624082094,0.7069860671736596,0.02278738461214888,0.030427993043507216,0.09806335547103902,0.1078197317974144,0.086476791229655,0.07987152817692235,0.26182511725931934,0.25215885104225316
x264,pedestrian_area_1080p25_short,0.14601220512704494,0.1601233855258534,0.27143691577885704,0.23539495380191125,0.17972505788356785,0.21137332591222466,0.4327287817879944,0.3325711741137118,0.34530618975744837,0.2655224858224435,0.45987381603586186,0.3725530851201108,0.26423382049436256,0.21913499083548493,0.336200285882442,0.2735004970237595,0.07218098358385555,0.08818662813183101,0.13766702896646477,0.11048880158531375,0.22735098027208536,0.24579023622288693,0.20180440024045102,0.22169850924233256,0.19984443947794078,0.2211840252368015,0.3780373110751586,0.3737450983690257,0.38220125741417027,0.41955418277668544,0.38845092267737513,0.2974771525834485,0.19810529503558522,0.1424466479189267,0.24006544959558002,0.18390139213225343,0.13598567164061381,0.12172982680183736,0.32437602896239054,0.37124239214379073,0.5042155309996309,0.7042920327863516,0.01701327307391575,0.0247844015999625,0.09115444418441362,0.11252330310117095,0.07958627265101637,0.07683247745773156,0.24891643869971064,0.24606141594938538
x264,riverbed_1080p25_short,0.13916073671946613,0.1514837256257106,0.25404700016156245,0.20384383293131503,0.11654782251909741,0.21779631981143716,0.38816428767769506,0.3056631130258234,0.3123706894842232,0.23290385746926448,0.4312413046267434,0.3427317777327554,0.24235588076544515,0.2001263353812472,0.3105585716920527,0.2255455364957281,0.07117478999551702,0.06595735021525372,0.12101099034183006,0.09067996131749145,0.2620607734119046,0.23935201813055676,0.18098961505955333,0.19366378045507696,0.18229139698485167,0.26390317439862815,0.2964672224950485,0.3238982948385624,0.3196437082594866,0.36475480488615636,0.3815843512429733,0.33084744624807766,0.15015385623964794,0.1171759264193082,0.22088742661001678,0.1586438678548894,0.10997493423169928,0.1043205294955553,0.314481335170915,0.35330354299658956,0.46803329157156337,0.7040182314606417,0.006256365316488379,0.01618328115117764,0.08122885464290244,0.08780455387922328,0.06500119532027583,0.06348762510299971,0.22849811397071643,0.20217835528097045
x264,sd_bridge_close_cif_short,0.1790836722679043,0.18442793067211294,0.29566088754635944,0.25472793037422375,0.21568446667879212,0.2834669751441307,0.4644992956274361,0.40025244800534615,0.377162804927218,0.31401799167715877,0.49956820148213316,0.4262724439764824,0.28147001249824105,0.2544182333466826,0.3356452807403142,0.3116780429695791,0.1336455433213658,0.14937158143142368,0.14164758795839072,0.12451208380407207,0.27711488568242026,0.28089483377926244,0.2536932985644081,0.2535543041123042,0.21238161880592485,0.2670822075946474,0.40920306335094364,0.44673985123238413,0.4021075568876339,0.4796220427823918,0.4664957925565314,0.3830787056193883,0.16912020957384757,0.17660088448841696,0.2828048006338858,0.21777610636474254,0.15062244434691174,0.1470560573185579,0.35597526745817715,0.3962203596721013,0.34870064328657485,0.7392343034761428,0.02480323589971459,0.03653286778295491,0.126511909692441,0.1454552906691021,0.09421988311862621,0.09284093834898961,0.26905696422347464,0.2390262676941385
x264,sd_city_4cif_short,0.11720044801397643,0.12387222325773645,0.20724425680836425,0.1888574043454237,0.15228881592998333,0.1853597946690725,0.3721545543192229,0.28597333556017307,0.29918845363835644,0.2182939451657274,0.4195544864925346,0.3280492025572575,0.22856966395857894,0.18620982531311378,0.2612054736820386,0.2159281991061549,0.06874986573741164,0.054223643290328374,0.10870774322940852,0.08179804575074359,0.1804753127879805,0.19426038667094833,0.14800898411591615,0.15802246834182435,0.15677174444348302,0.16648196181663857,0.35434115321517834,0.345636115182598,0.31621835125609704,0.35488405555432634,0.3576985181971206,0.2701220436493884,0.14556824028481335,0.12375033607461669,0.1937296418594166,0.14644355673011872,0.09841515499502436,0.08829016172141363,0.30789625746174665,0.3125577761033568,0.5295090349568546,0.7369504548989138,0.005123590396648948,0.012523671515192425,0.05996128049671383,0.07336446435393087,0.059187280007274364,0.05864158288136724,0.22895137344689057,0.2330115508099713
x264,sd_crew_cif_short,0.15045136684052351,0.15748161592312493,0.2777215112971761,0.24570295538061207,0.15301813522701968,0.2378387715880937,0.41808499882613565,0.3285724652276699,0.33638806608695027,0.2696556947108242,0.4545846298086655,0.37510188448346904,0.24335138541027448,0.24893916311030775,0.31003393192874484,0.2887117954275481,0.07186004428020122,0.08665048912374021,0.12478791639406726,0.09640524532981454,0.24541334238239565,0.23043245107864554,0.22189506456113825,0.20937239708437155,0.19236725171460548,0.23890105535832754,0.3669827909142256,0.35227339004797753,0.3634158228718943,0.4066547471471446,0.4445500110637512,0.3838896355545527,0.15247044609316682,0.15324621802016744,0.2226056521663332,0.19148478156082324,0.11902317782621688,0.1184598739133702,0.3188737218257696,0.3360442938324144,0.4892917054570165,0.7314206010028704,0.014605792120166185,0.019286721023884255,0.09356831304720807,0.09447024831691861,0.07155565795406484,0.07405873846909293,0.2392953992774365,0.23940455843974195
x264,sintel_trailer_2k_720p24_short,0.26133503469344327,0.25500508757486484,0.4035218126229751,0.3355987383048865,0.3693271486852381,0.3740337703377939,0.5446578731786103,0.5013408575154649,0.4874792232993363,0.4680832103175979,0.591932882366509,0.5480569742761782,0.40116016797610776,0.34981137348548913,0.4627109713534702,0.3770010923075329,0.20306421973462083,0.16789371291583888,0.24182431222358913,0.19436142042947277,0.38110366917915917,0.41524533117309204,0.3580904740583316,0.35820510200823974,0.2961474810067839,0.32220413886838833,0.4640998417966875,0.46019455742650933,0.5016147541185698,0.5722057401283719,0.5445429936221159,0.4293002565868856,0.311826260794093,0.28338557465775327,0.3844320776956327,0.32939345852965274,0.23518439471964322,0.23402069985128734,0.402743983151774,0.41229468011907183,0.3076671526318281,0.6192646829058621,0.09069515540698239,0.09786456927812155,0.2330522302085157,0.24404540324767712,0.1586281761645226,0.16689008192573984,0.3336241058501278,0.31661101091566957
