system,workload,OPTIMIZE_IN_SELECT_1,OPTIMIZE_IN_SELECT_0,OPTIMIZE_INSERT_FROM_SELECT_1,OPTIMIZE_INSERT_FROM_SELECT_0,OPTIMIZE_TWO_EQUALS_1,OPTIMIZE_TWO_EQUALS_0,OPTIMIZE_IN_LIST_1,OPTIMIZE_IN_LIST_0,OPTIMIZE_EVALUATABLE_SUBQUERIES_1,OPTIMIZE_EVALUATABLE_SUBQUERIES_0,PAGE_STORE_TRIM_0,PAGE_STORE_TRIM_1,RECOMPILE_ALWAYS_1,RECOMPILE_ALWAYS_0,COMPRESS_1,COMPRESS_0,IGNORE_CATALOGS_1,IGNORE_CATALOGS_0,OPTIMIZE_OR_1,OPTIMIZE_OR_0,PAGE_STORE_INTERNAL_COUNT_0,PAGE_STORE_INTERNAL_COUNT_1,REUSE_SPACE_1,REUSE_SPACE_0,DROP_RESTRICT_1,DROP_RESTRICT_0,DEFRAG_ALWAYS_1,DEFRAG_ALWAYS_0,OPTIMIZE_DISTINCT_1,OPTIMIZE_DISTINCT_0,MVSTORE_1,MVSTORE_0
h2,smallbank-1,0.6600594048398568,0.7455414637903924,0.6874875814458854,0.8063613707954372,0.831683951359637,0.6797125073376626,0.795326543727897,0.8171789566713182,0.6968211269583852,0.778483720355228,0.0017754221411928207,0.01170198729443775,0.009338924659893992,0.10977260577538936,0.5730820321912917,0.7087106569430248,0.5035731046470131,0.6247987334643206,0.703153439549008,0.7322059878280894,-0.015394662700018826,-0.006480847524859962,0.7375235730674271,0.6707409488047994,0.39517419777625185,0.8023437512241118,0.7955892404831306,0.8797994738482301,0.524557285135288,0.8157209997111535,0.6740599358171547,0.2845351350582828
h2,smallbank-10,0.8962955963050223,0.8568765509707746,0.7981393589387955,0.8512495984442665,0.8921961116958873,0.9206717244392096,0.8901523144307749,0.858552613464763,0.8938569479967903,0.8866013842385146,0.02633556803618214,0.0001130602733362743,0.20822211297591556,0.20897360974515283,0.7589310078744388,0.8218720686606794,0.7583328187633328,0.6947382386829796,0.8515410089578623,0.8218890337645792,0.004484469368004273,-0.004546277771197273,0.8435102691945426,0.8030660291168268,0.8009158157898392,0.6456885439695679,0.9089591756804362,0.9500185276961044,0.8937164535231054,0.6518873468542342,0.5317344771146779,0.29865222998588004
h2,tpcc-2,0.6870129764545277,0.7391406060382719,0.6644725438442014,0.7806984566482534,0.7510784334861854,0.8807654164442054,0.8182414657396845,0.8700685687465657,0.6992824850340783,0.7203181672745611,0.007983358571550468,5.5047149408904895e-06,0.08407090844142721,0.20276037916235545,0.5809034580970457,0.7320360887863138,0.7313482122476855,0.7397158421022078,0.7786222908111562,0.8453701184335406,0.005190041257233494,-0.0009448323466637755,0.8485387439525278,0.8248645247337781,0.5113689745674067,0.6156132428452395,0.8567605085973848,0.9185381612861995,0.45916547779330724,0.8099542346459441,0.6328809453517646,0.3234141254934455
h2,tpcc-8,0.2230147811740452,0.2249752404191766,0.18541823517002332,0.13923154885392494,0.10841859881563315,0.1294291645599026,0.26294913441795503,0.22150829023051155,0.15579363812697228,0.05785352553859464,0.02515494224854458,-0.0029038926080868894,-0.00435152438134938,0.01973282476668518,0.09320001107481232,0.1894451407127066,0.04389912018379243,0.30942755066317645,0.16761470302137277,0.18510031250998535,0.03735088640299791,0.0261722763630912,0.1490958480448294,0.25597205161304626,0.12776965142265045,0.0995699961228312,0.09077252943580683,0.15769239954639733,0.24546819480549711,0.06233090038028314,0.054308575433126845,0.424087204618843
h2,voter-16,0.8924955713303842,0.7638171853017112,0.775910581944163,0.8356960986939893,0.9411419072993221,0.7077922609928389,0.870551393748278,0.8806631001906878,0.9077198238663519,0.8228130321512415,0.02813513589459232,0.04099377695701802,0.1747250242785879,0.20796684668366008,0.7509457338061893,0.6225191451372732,0.8142380963060654,0.787455957418155,0.885414310593848,0.903047303373859,0.41356033465867914,0.09270020559911114,0.8356530286071188,0.8556439803175436,0.766359439877365,0.8023410480693445,0.8879621044436505,0.9562457049660351,0.5629580326316178,0.5903800552876051,0.5274940241866548,0.565775396125304
h2,voter-2,0.8316761581786923,0.635331428924033,0.8304544598849463,0.833293304719004,0.5642714043996512,0.7036155345160606,0.8635833144006912,0.8725109911209746,0.9124652472026876,0.9236502163267041,0.03969488966097983,0.03251977443636736,0.2260031752142222,0.31464085261013786,0.7509964278396151,0.8653708596484111,0.8160918797500677,0.8421957580374004,0.9029494460155996,0.8752870254761547,0.009568907832943034,0.006892000708047939,0.8568531767184041,0.8353166423518124,0.7990164373618637,0.8023659816067893,0.9005552979290152,0.8967593834750232,0.9000823419653272,0.9026783853288326,0.6149777813327668,0.5093339773126381
h2,ycsb-2400,0.3589831728509034,0.7259878572928276,0.5175362824484544,0.6436746501276241,0.6875394868053986,0.7143098625291039,0.6146578884286729,0.5997130073843875,0.6869570792311398,0.5541844059177857,0.018478209361764295,0.006917073676159271,0.0972449528003846,0.18742561772846136,0.12215235893716918,0.6311761428016647,0.4667654225114065,0.6379326915268344,0.6901340205785547,0.7231835125076534,0.05686187475566985,-0.0012078858429932227,0.4631931799415012,0.6926236982764417,0.40158066239609164,0.48646463690285036,0.2570828601866539,0.7947709721403328,0.5950238900623017,0.5927907256864167,0.5027247465519505,0.2698033355531106
h2,ycsb-600,0.45542814962226974,0.3476562610967254,0.4464876837604971,0.4736977737457127,0.6499713101146971,0.6717578163171082,0.6023816360857366,0.5323645536494219,0.5178009831436954,0.5827966722135207,0.02574643757886294,0.027934300952095203,0.2149433420303729,0.051999891963933564,0.38030679342785384,0.5511691745448781,0.22046119709203466,0.5068943306251217,0.6685063832272273,0.5999401128282796,0.514281060754127,0.48645870315525735,0.6231717744421046,0.6392598831060793,0.2665257886489055,0.5063167836604705,0.35187907108612637,0.7437299523710087,0.5235830854465109,0.472055513021459,0.7293593120318079,0.3982521431027816
